  -1.3763403e-01  -5.5698448e-02   2.8548597e-01  -1.9376687e-01  -2.9347841e-01  -2.6163785e-01   1.0402178e-01  -1.1052444e-01  -4.7178809e-01   6.1068577e-02   3.1153656e-02  -4.8835583e-01  -5.1187997e-01  -2.3904735e-01   1.8852344e-01   1.9552988e-01   4.6817955e-01   4.4508169e-01   6.7042225e-01   1.8309528e-01
   1.0400783e+00   1.7916570e+00   1.5951970e+00   6.6878137e-01   1.0175331e-01   6.6965858e-01   6.2295654e-01   1.5917866e-01  -1.7437010e-01  -6.5348032e-01  -1.1686358e+00  -1.0005773e+00  -2.4820647e-01  -8.9085248e-01  -1.2978374e+00  -9.2152171e-01  -9.0272559e-01  -9.1409904e-01  -1.3765910e+00  -1.4612844e+00
   3.5619948e-01   4.6823844e-01   7.9033089e-01   1.2593543e+00   1.0956976e+00   4.2789755e-01   4.4592425e-01   2.2636504e-01   5.7814961e-01   7.3046741e-01   5.2119976e-01  -8.9624624e-02  -1.0578490e-01  -7.2220125e-01  -6.2426865e-02   3.0191871e-01   6.9779412e-01   3.4973843e-01   4.8136181e-02   8.4397785e-01
  -6.3505482e-01  -3.1754118e-02  -5.9226744e-01  -1.1102130e+00  -7.2508339e-01  -1.3015753e+00  -1.7733030e+00  -2.1239411e+00  -2.4882275e+00  -2.8039062e+00  -2.4012536e+00  -1.9907844e+00  -1.3393120e+00  -1.1902452e+00  -8.9501982e-01  -1.9348731e+00  -1.6727053e+00  -1.2092458e+00  -8.1920695e-01  -1.1923926e+00
   1.1078420e+00   1.4093245e+00   1.8418665e+00   1.7492806e+00   8.7481878e-01   8.0504661e-01   8.0422501e-01   1.2557323e+00   1.8734830e+00   1.5245628e+00   1.4293584e+00   8.5093690e-01   8.3182404e-01   1.6751020e+00   1.0328491e+00   8.3062960e-01   4.5164937e-01   3.5855561e-01  -3.0418875e-01   3.3232029e-01
  -1.5915972e+00  -1.5716905e+00  -1.7654318e+00  -1.7726120e+00  -2.3503891e+00  -2.0359041e+00  -1.0134638e+00  -6.9866480e-01  -1.1573069e+00  -1.2327042e+00  -1.1152819e+00  -1.5401372e+00  -6.4149504e-01  -8.8171912e-01  -9.0609237e-01  -1.3236513e+00  -2.0065216e+00  -1.5149682e+00  -5.1235351e-01  -1.6596984e-01
  -1.9681218e+00  -2.5734916e+00  -2.0480681e+00  -2.1513318e+00  -2.4834564e+00  -2.1446748e+00  -1.6011958e+00  -1.4574756e+00  -1.6393608e+00  -1.4356554e+00  -1.3076795e+00  -1.3321459e+00  -1.7102542e+00  -1.7728626e+00  -1.1706859e+00  -5.9679073e-01  -4.7007421e-01  -2.7098484e-01   1.0368108e-01   8.2107887e-02
   8.6043108e-01   1.4982094e+00   9.0148066e-01   7.0400103e-01   1.0795488e+00   1.0835530e+00   1.3892012e+00   2.1213780e+00   2.2840841e+00   1.7754857e+00   1.8476610e+00   1.7933893e+00   1.7498253e+00   1.1552154e+00   8.1663861e-01   9.6080933e-01   1.0554158e+00   9.3274305e-01   9.8817887e-01   6.2120037e-01
  -2.8248599e-01  -7.7773335e-01  -8.8534574e-01  -4.5006949e-01  -8.2953575e-01  -1.0140486e+00  -9.2432355e-01  -7.2916353e-01  -1.8664263e-01   6.4309770e-01   5.2833769e-01   6.2094933e-01   1.1786532e+00   1.3796172e+00   1.0224008e+00   5.1862691e-01   2.9983903e-01  -2.9479039e-01  -1.5278420e-01  -8.1662113e-01
  -2.8526036e-01  -6.8368916e-01  -8.2424958e-01  -2.3405327e-01  -6.9635222e-01  -6.2186492e-01  -1.3072472e+00  -6.8367623e-01   1.1109718e-01  -4.0275600e-01  -1.2865508e+00  -1.3708795e+00  -1.0034318e+00  -1.8227297e+00  -1.9268854e+00  -1.0642754e+00  -4.9897391e-01   2.3359078e-01   1.0593500e-01   1.8215458e-01
   9.1343802e-01   5.8456433e-01   1.2551970e-01   7.9397813e-01   1.4153584e+00   7.9993075e-01  -2.9773884e-01  -4.9011772e-01  -2.6266671e-01  -4.9420406e-02  -1.1424180e-01  -9.3288848e-01  -7.5953753e-01  -8.6165043e-01  -1.4308652e+00  -1.6419338e+00  -1.3629537e+00  -1.2298674e+00  -1.0962018e+00  -1.4807907e+00
  -1.6238443e+00  -2.4288785e+00  -1.9564815e+00  -1.4050330e+00  -1.3351479e+00  -1.5123521e+00  -1.0621498e+00  -1.1412605e+00  -1.1571441e+00  -7.2271318e-01  -8.9610742e-01  -6.0272377e-01  -3.9563938e-01  -5.1474251e-01  -3.3881244e-01   4.5972662e-01   8.9018933e-01   8.0059090e-01  -4.4334269e-02  -7.4733957e-01
  -5.2128873e-02   7.7455704e-01   7.6705382e-01   1.1085929e+00   1.3629012e+00   1.5472927e+00   9.6376710e-01   5.7985442e-01  -6.3256058e-02  -2.7259159e-01   5.7788805e-02   3.4728479e-01   1.0262321e+00   8.8937725e-01   1.1000146e+00   9.4772005e-01   1.7500303e+00   1.7618296e+00   2.2031618e+00   1.9771797e+00
  -5.4289861e-01  -5.6136119e-01  -5.2609464e-01   3.6975953e-01   6.0027677e-01   3.8226339e-01   5.3586917e-01  -2.3991991e-01  -1.9118285e-01  -1.2399512e-02  -2.4054218e-01   2.0359946e-01  -5.0995570e-01  -1.3764408e+00  -8.7288651e-01  -8.7533637e-01  -1.1361298e+00  -1.2259979e+00  -7.8487860e-01  -3.7118633e-01
   4.6641761e-01  -6.0232819e-01  -6.8058751e-01  -9.4346684e-01  -5.1880970e-01  -4.0620916e-01  -3.6180615e-02  -2.7219158e-01   4.9020143e-02   9.7107133e-02  -6.9201198e-01   1.0789056e-01   1.7019874e-01   3.5002777e-01   8.8844113e-01   4.1779375e-01   1.5933066e-01  -9.0514853e-02  -3.1045893e-01  -5.1504658e-01
   1.2013762e+00   9.5383248e-01   8.1339729e-01   1.0119591e+00   1.3183781e+00   1.0613676e+00   1.2147933e+00   7.7786796e-01   8.6509262e-01   5.0334826e-02  -2.2782557e-01   2.3336715e-01   4.6405400e-01   2.1845438e-01  -1.2366074e-01  -2.4671000e-01  -3.7240051e-01  -4.3262165e-01  -1.4028822e+00  -1.0959823e+00
   1.6438336e-01   1.8905747e-01   5.7163265e-01   9.1610249e-01   1.0099490e+00   3.9335772e-01   8.0455715e-01   6.3325799e-01   1.3960535e+00   1.2005405e+00   1.0904413e+00   1.7330704e+00   1.9025331e+00   2.4723660e+00   2.4187969e+00   2.2604211e+00   1.6965883e+00   8.3842539e-01   5.6658406e-01   5.8303970e-01
  -1.1959274e+00  -6.2550539e-01  -6.2701011e-01  -7.9041378e-01  -1.0179977e+00  -1.1976752e+00  -5.5256650e-01  -6.8902167e-01   4.1237939e-01   1.2681765e+00   1.8851559e+00   7.7897175e-01   1.2408127e+00   1.4580548e+00   1.1343622e+00   9.2123701e-01   1.1901134e+00   1.1048300e+00   1.0174343e+00   1.8945131e+00
  -1.0939648e+00  -2.0889127e+00  -1.4006794e+00  -1.2477617e+00  -6.8900001e-01  -4.1876441e-01  -5.0202004e-01   8.3190148e-02   2.5990870e-01  -2.0507260e-01  -6.0338393e-02  -9.2439504e-01  -2.2060626e+00  -1.5725242e+00  -1.4259423e+00  -8.6983036e-01  -1.0644139e+00  -6.1222288e-01  -2.6118144e-01   2.7665045e-01
  -5.1386004e-01   7.3262016e-02   2.9070202e-01  -2.5191429e-01  -4.9071166e-02  -6.5925248e-02   3.2006545e-01   1.2622416e-02   5.2152930e-01  -1.5304425e-01  -1.9441791e-02  -6.3141862e-01  -1.1085276e-01  -6.8311157e-02  -4.3210290e-01  -3.4766131e-01  -1.3218662e-01  -4.7054954e-02  -2.8205964e-01  -7.6771466e-01
   7.2869024e-01   1.1391664e+00   1.5279472e+00   1.7820839e+00   1.4463996e+00   1.4501630e+00   2.1234215e+00   1.6110101e+00   1.8187711e+00   1.6867651e+00   1.8002471e+00   9.8445814e-01   9.4471154e-01   9.2602497e-01   9.6942442e-01   3.8627059e-01   1.9334726e-01  -2.2914592e-01  -1.2171030e-03  -5.7831726e-02
   1.9343887e-01   4.4882147e-01  -3.3331214e-01  -5.1434635e-01  -6.6774756e-01  -8.4586096e-01  -2.0600424e+00  -1.1176266e+00  -1.1000129e+00  -1.2188607e+00  -4.9565637e-01  -1.2952362e-01  -5.4721246e-01  -1.0802632e-01   3.1174045e-01  -1.9917519e-01  -4.5627319e-01   4.2910448e-03   1.1942694e-01  -2.1622616e-02
  -3.9347257e-01   3.9356213e-02  -1.9883034e-01  -1.2748286e+00  -1.0090359e+00  -5.6546690e-01  -1.0534178e+00  -1.0729727e+00  -1.9476316e+00  -1.0018994e+00   6.8997629e-02   7.4523468e-01   1.5116751e+00   1.3689449e+00   1.4242804e+00   1.1460120e+00   8.5686030e-01   2.2511366e-01   5.2040168e-01   1.6911723e-01
  -1.1122749e+00  -2.7105919e-01   3.4192944e-01   8.0366324e-01   4.2878667e-01   3.4882637e-01   7.8164149e-01   7.5845707e-01   5.1910446e-01   2.6024244e-01   6.6415607e-02  -2.2181656e-01  -5.2248073e-02   9.3752002e-01   1.0990282e+00   1.0676787e+00   1.0215786e+00   1.5613322e+00   1.5541164e+00   1.4670910e+00
  -1.4479243e-02   2.7202940e-01  -1.0372617e-01   3.4154119e-01   7.2764009e-01   6.1762731e-01   3.6726401e-01   9.5532951e-01  -6.6579803e-02  -7.4502427e-01  -1.4681598e+00  -1.2834602e+00  -8.5916031e-01  -5.1850153e-01  -2.4746688e-02   1.4301839e-01   3.7867549e-01   4.6264799e-01   2.3475804e-01   4.1917599e-01
   3.1908697e-01  -3.4482313e-01  -3.8843879e-02  -2.5092227e-01  -6.6956481e-01  -8.0001547e-01  -1.1855169e+00  -1.1937484e+00  -1.3100512e+00  -9.9693942e-01  -9.3334670e-01  -4.8385715e-01  -6.4490904e-02   1.3893652e-01  -2.8144919e-03  -8.7044996e-02   1.4938406e-01  -4.1024945e-01  -4.2047317e-01   9.9028772e-01
  -2.7907890e-01   3.6003387e-02   6.0765251e-01   3.9944325e-01   3.8760406e-01   8.3010038e-01   9.3148251e-01   1.5107145e+00   1.5914103e+00   1.2124768e+00   9.9791621e-01   8.0851443e-01   5.9106598e-02   3.9818794e-01   7.1953335e-01   4.9999664e-01   5.4742877e-01   2.3553892e-01  -4.0427772e-01  -2.1987167e-01
  -4.7981234e-01  -4.9201192e-01  -1.0615262e+00  -1.7414723e+00  -2.0189510e+00  -2.1758132e+00  -1.8758961e+00  -1.7704221e+00  -1.6842171e+00  -2.4060707e+00  -2.3296442e+00  -2.2657249e+00  -2.6953434e+00  -2.6674287e+00  -2.5915764e+00  -2.4998276e+00  -2.2821235e+00  -1.8273612e+00  -1.0982533e+00  -1.4197849e+00
  -1.3703528e+00  -1.1910807e+00  -8.4688229e-01  -2.1428755e-01  -7.9969936e-01  -5.5033495e-03   9.9741004e-01   1.2708510e+00   1.7374297e+00   1.8261508e+00   8.6959653e-01   2.6000774e-01   6.0865808e-01   3.7515799e-01   3.9067383e-01   1.1347992e+00   1.0502955e+00   1.3466278e+00   5.9948347e-01   3.7462906e-01
   2.1488603e-01  -8.6865949e-03  -4.9107337e-01  -1.4833219e-01  -3.1827514e-01  -4.0106129e-02  -2.2471479e-01  -8.2798447e-01  -2.0823153e+00  -1.9098177e+00  -2.3668907e+00  -1.9440596e+00  -1.4127669e+00  -4.1524657e-01  -3.7788584e-01  -2.0261677e-01  -3.9935697e-01  -6.0164978e-01  -9.0137216e-01  -4.4689114e-01
  -4.0624146e-01  -4.5199835e-01  -1.1073688e+00  -1.1303459e+00  -2.2023353e-01  -3.6642226e-01  -1.0610856e-01  -1.0254916e-01   2.9628039e-01   2.6669867e-01   7.8636175e-02   2.7752660e-01   5.0771076e-01   7.0423866e-01   4.3620199e-01   3.8141163e-01   2.4288322e-01   1.7647150e-01  -2.6963764e-01  -7.3891428e-01
  -6.3173725e-01  -5.5209187e-01  -2.7057810e-01  -9.4495756e-01  -7.9018397e-01  -8.1965262e-01  -1.4730675e+00  -9.7782487e-01  -1.5192507e+00  -1.8113648e+00  -2.0766812e+00  -2.5994678e+00  -2.4770412e+00  -2.3760009e+00  -1.6393858e+00  -1.4513140e+00  -1.2220123e+00  -1.8414580e+00  -2.3691563e+00  -2.2117642e+00
   1.6361129e+00   7.8974939e-01   4.1260117e-01  -1.3328645e-01   1.4279399e-01   6.4014711e-02  -2.4223730e-01  -5.1729552e-01   4.8115293e-01   7.6147556e-01   1.3447069e+00   8.8742062e-01   1.0460441e+00   8.6474335e-01   4.4730390e-01  -1.4868462e-04   1.8806165e-01  -1.5194188e-02  -2.4899634e-01   1.1797385e-01
   1.8118262e+00   2.1550040e+00   1.3660332e+00   1.8905930e+00   2.4619290e+00   2.4147853e+00   1.7176957e+00   1.0484082e+00   9.5462160e-01   8.2244318e-01   1.3772595e+00   1.3970903e+00   1.3054847e+00   1.3360735e+00   1.0110117e+00   2.9472103e-01   3.2510183e-02   3.0415970e-01  -1.4274750e-01  -1.9453038e-01
   8.4765089e-01   1.4530809e-01  -1.5723824e-01  -1.9320316e-01  -4.7225481e-01  -8.8613942e-02   5.0566959e-01   5.3051500e-01   4.8322721e-01   7.5653519e-01   1.3141122e+00   1.1319198e+00   1.3426010e+00   1.1121030e+00   1.0079291e+00   7.5557942e-01   3.7154542e-02  -1.1370018e-01   4.0818950e-01   6.6130284e-01
  -1.5397183e+00  -1.1005122e+00  -3.4497255e-01   2.1252871e-02  -4.3175699e-01  -5.0419881e-01  -4.0401727e-01  -3.0198476e-01   3.1946501e-01  -2.1475915e-01   1.5992306e-01   7.3107651e-02   3.7557131e-02  -3.3089714e-01   7.3792245e-02   3.5037792e-01   7.8198142e-01   9.6946854e-01   9.2307936e-01   5.1601081e-01
  -1.2768774e-01   4.3201119e-01  -2.1714908e-02   3.5989943e-01   1.2624722e-01   5.6029475e-01   2.9114938e-01  -4.2568364e-01  -9.2090484e-01   4.1622183e-02   4.8766187e-01   6.1209085e-01   1.0560627e+00   5.0717598e-01   4.6661978e-02  -2.2989921e-01   2.8655049e-01  -2.9573452e-02  -4.4462269e-01  -5.4165114e-01
   5.2651518e-01   7.5943305e-01   1.1073832e+00   7.1981021e-01   7.2895626e-01   1.5420247e+00   9.3888624e-01   2.5089623e-01  -4.3432474e-01  -5.8672620e-01   8.4912273e-02  -1.2503514e-01  -3.4924760e-01  -3.1007946e-01  -3.7377611e-01  -2.9030800e-01   7.5101788e-02  -4.3468492e-02   3.3179733e-01  -3.9430859e-01
   6.0328510e-01   1.8764151e-01   6.6216202e-01   4.0264181e-01   2.8140885e-01   2.0502732e-01   4.8081338e-01   9.1282898e-01   1.1665131e+00   1.0765046e+00   2.2923147e-01   3.0353837e-01  -2.6857401e-01  -2.4506326e-01  -3.1501037e-01  -3.5498930e-01  -4.3030423e-01  -1.8663099e-01  -6.6726083e-01  -5.1531764e-01
   9.7781644e-01   1.1249619e+00   5.8143988e-01   5.9391966e-01   4.4639704e-01   6.5789585e-01  -1.8451228e-01   8.6585442e-02   1.1548092e+00   6.9981112e-01   1.5834676e+00   1.2652666e+00   1.2560514e+00   1.0379598e+00   1.1497861e+00   1.4948254e+00   1.1498470e+00   1.7407485e+00   1.6900811e+00   1.9759514e+00
   4.6965383e-01   3.8061237e-01   5.4654514e-02   3.0268119e-01   5.3311258e-01   2.1670950e-01   6.7818567e-01   6.4105307e-01   9.8780659e-01  -2.4214689e-01  -3.2901576e-01  -1.5736270e-01  -7.0407982e-01   1.1926815e-01   6.1520610e-01   9.6058755e-01   1.3736990e+00   1.7414945e+00   1.7005831e+00   1.6482582e+00
   1.4822403e-01  -2.2857280e-01  -1.3158249e+00  -2.2153213e+00  -1.0910299e+00  -6.5789676e-01  -4.8732797e-01  -2.3098615e-01   3.5400185e-02   1.1989130e+00   7.4710091e-01   9.4391254e-01   6.3250760e-01  -6.4014781e-02   8.0825162e-01   1.4263357e+00   6.6323642e-01   1.1269637e+00   6.4098067e-02   5.5230199e-01
  -1.8766356e-01  -1.4082297e+00  -1.4647686e+00  -1.6005305e+00  -1.6760161e+00  -2.0588901e+00  -1.8772146e+00  -1.3579014e+00  -1.0006529e+00  -8.6867703e-01  -7.9124980e-01  -6.5117422e-01  -3.4683495e-01  -3.2435171e-01   8.9733370e-02   5.8054468e-02  -1.7285672e-01  -9.1632695e-02  -1.5820361e-01  -3.9129617e-01
  -1.7979732e+00  -1.8961324e+00  -1.3313866e+00  -1.1895434e+00  -1.2895534e+00  -1.6609521e+00  -2.0863834e+00  -1.7015362e+00  -1.6638482e+00  -1.9484792e+00  -1.7049431e+00  -1.1420766e+00  -1.4017368e+00  -1.1548695e+00  -5.1042182e-01  -4.9237264e-01  -2.6847901e-01  -4.5917603e-01   3.4119795e-02   3.9034453e-02
  -8.2788617e-01  -1.8826318e-01  -7.9408170e-02  -4.9560460e-01  -1.0333137e-01  -3.1223353e-01  -1.3000993e+00  -6.5533152e-01  -6.6713594e-01  -6.1016137e-01  -7.2954293e-01  -1.6722855e+00  -1.0863993e+00  -8.5897879e-01  -1.0907255e+00  -1.0400714e+00  -8.6011166e-01  -1.4924635e+00  -1.4269472e+00  -8.8056097e-01
   8.8472046e-01   7.0618787e-01   3.6020187e-01   2.6560295e-01  -1.3567398e-01   4.8297439e-01   5.5095140e-01   7.0523811e-01   7.1397917e-01   4.6610897e-01   5.5334897e-01   8.8313017e-01   5.2028109e-01   4.2517498e-01   6.4714852e-01   9.7839164e-01   9.9866473e-01   1.3036722e+00   7.1184993e-01  -8.9581479e-02
   1.0139368e+00   1.0868653e+00   6.9442543e-01   1.0688559e+00   1.4221501e+00   1.2947825e+00   2.3551770e-01  -6.9244419e-01   4.2003560e-01   5.2232315e-01  -2.1983413e-01   5.6720784e-02  -1.0748353e-01   4.6016706e-01   2.3369526e-01  -3.3222484e-01   3.3430239e-01  -1.0346147e+00  -6.4155958e-01  -5.1071178e-01
  -7.2367963e-01  -9.4769461e-01  -3.8534274e-01   5.9093748e-01   8.2763775e-01   8.8942698e-01   7.8729593e-01   5.3944322e-01  -2.6221383e-01  -5.7923258e-01  -6.2574771e-01  -4.8000879e-01  -7.2355806e-01  -4.6695228e-01  -2.7729945e-03   1.3499227e+00   7.5139245e-01   6.5956913e-01   4.1643173e-02  -5.4528430e-01
  -1.1617923e+00  -9.6020373e-01  -1.4451872e+00  -1.1093054e+00  -1.4399989e+00  -9.6913304e-01  -8.9913901e-01  -5.5807986e-01  -3.2400956e-01  -5.7526385e-01  -2.9819112e-02  -1.9796435e-01  -7.1115028e-01  -1.9762830e-01  -4.5102608e-01  -4.6613154e-01   6.7214287e-03  -5.6169910e-01  -1.0740666e+00  -5.0610251e-01
   2.0276694e-01   1.2617929e-01  -6.2968107e-02  -7.8026665e-02  -3.9826316e-02   4.4539334e-02   5.1045513e-02  -2.2257855e-01  -5.8792192e-02  -3.3506588e-01  -4.5915064e-01   4.2085610e-02  -3.2657262e-01  -5.1482580e-02  -1.4606367e-01   1.3371398e-01  -6.7210728e-02  -6.0625313e-01  -8.6784223e-01  -6.8527706e-01
