1	-0.0521 0.775 0.767 1.11 1.36 1.55 0.964 0.58 -0.0633 -0.273 0.0578 0.347 1.03 0.889 1.1 0.948 1.75 1.76 2.2 1.98 
1	-0.543 -0.561 -0.526 0.37 0.6 0.382 0.536 -0.24 -0.191 -0.0124 -0.241 0.204 -0.51 -1.38 -0.873 -0.875 -1.14 -1.23 -0.785 -0.371 
1	0.466 -0.602 -0.681 -0.943 -0.519 -0.406 -0.0362 -0.272 0.049 0.0971 -0.692 0.108 0.17 0.35 0.888 0.418 0.159 -0.0905 -0.31 -0.515 
1	1.2 0.954 0.813 1.01 1.32 1.06 1.21 0.778 0.865 0.0503 -0.228 0.233 0.464 0.218 -0.124 -0.247 -0.372 -0.433 -1.4 -1.1 
1	0.164 0.189 0.572 0.916 1.01 0.393 0.805 0.633 1.4 1.2 1.09 1.73 1.9 2.47 2.42 2.26 1.7 0.838 0.567 0.583 
1	-1.2 -0.626 -0.627 -0.79 -1.02 -1.2 -0.553 -0.689 0.412 1.27 1.89 0.779 1.24 1.46 1.13 0.921 1.19 1.1 1.02 1.89 
1	-1.09 -2.09 -1.4 -1.25 -0.689 -0.419 -0.502 0.0832 0.26 -0.205 -0.0603 -0.924 -2.21 -1.57 -1.43 -0.87 -1.06 -0.612 -0.261 0.277 
1	-0.514 0.0733 0.291 -0.252 -0.0491 -0.0659 0.32 0.0126 0.522 -0.153 -0.0194 -0.631 -0.111 -0.0683 -0.432 -0.348 -0.132 -0.0471 -0.282 -0.768 
1	0.729 1.14 1.53 1.78 1.45 1.45 2.12 1.61 1.82 1.69 1.8 0.984 0.945 0.926 0.969 0.386 0.193 -0.229 -0.00122 -0.0578 
1	0.193 0.449 -0.333 -0.514 -0.668 -0.846 -2.06 -1.12 -1.1 -1.22 -0.496 -0.13 -0.547 -0.108 0.312 -0.199 -0.456 0.00429 0.119 -0.0216 
1	-0.393 0.0394 -0.199 -1.27 -1.01 -0.565 -1.05 -1.07 -1.95 -1 0.069 0.745 1.51 1.37 1.42 1.15 0.857 0.225 0.52 0.169 
1	-1.11 -0.271 0.342 0.804 0.429 0.349 0.782 0.758 0.519 0.26 0.0664 -0.222 -0.0522 0.938 1.1 1.07 1.02 1.56 1.55 1.47 
1	-0.0145 0.272 -0.104 0.342 0.728 0.618 0.367 0.955 -0.0666 -0.745 -1.47 -1.28 -0.859 -0.519 -0.0247 0.143 0.379 0.463 0.235 0.419 
1	0.319 -0.345 -0.0388 -0.251 -0.67 -0.8 -1.19 -1.19 -1.31 -0.997 -0.933 -0.484 -0.0645 0.139 -0.00281 -0.087 0.149 -0.41 -0.42 0.99 
1	-0.279 0.036 0.608 0.399 0.388 0.83 0.931 1.51 1.59 1.21 0.998 0.809 0.0591 0.398 0.72 0.5 0.547 0.236 -0.404 -0.22 
1	-0.48 -0.492 -1.06 -1.74 -2.02 -2.18 -1.88 -1.77 -1.68 -2.41 -2.33 -2.27 -2.7 -2.67 -2.59 -2.5 -2.28 -1.83 -1.1 -1.42 
1	-1.37 -1.19 -0.847 -0.214 -0.8 -0.0055 0.997 1.27 1.74 1.83 0.87 0.26 0.609 0.375 0.391 1.13 1.05 1.35 0.599 0.375 
1	0.215 -0.00869 -0.491 -0.148 -0.318 -0.0401 -0.225 -0.828 -2.08 -1.91 -2.37 -1.94 -1.41 -0.415 -0.378 -0.203 -0.399 -0.602 -0.901 -0.447 
1	-0.406 -0.452 -1.11 -1.13 -0.22 -0.366 -0.106 -0.103 0.296 0.267 0.0786 0.278 0.508 0.704 0.436 0.381 0.243 0.176 -0.27 -0.739 
1	-0.632 -0.552 -0.271 -0.945 -0.79 -0.82 -1.47 -0.978 -1.52 -1.81 -2.08 -2.6 -2.48 -2.38 -1.64 -1.45 -1.22 -1.84 -2.37 -2.21 
1	1.64 0.79 0.413 -0.133 0.143 0.064 -0.242 -0.517 0.481 0.761 1.34 0.887 1.05 0.865 0.447 -0.000149 0.188 -0.0152 -0.249 0.118 
1	1.81 2.16 1.37 1.89 2.46 2.41 1.72 1.05 0.955 0.822 1.38 1.4 1.31 1.34 1.01 0.295 0.0325 0.304 -0.143 -0.195 
1	0.848 0.145 -0.157 -0.193 -0.472 -0.0886 0.506 0.531 0.483 0.757 1.31 1.13 1.34 1.11 1.01 0.756 0.0372 -0.114 0.408 0.661 
1	-1.54 -1.1 -0.345 0.0213 -0.432 -0.504 -0.404 -0.302 0.319 -0.215 0.16 0.0731 0.0376 -0.331 0.0738 0.35 0.782 0.969 0.923 0.516 
1	-0.128 0.432 -0.0217 0.36 0.126 0.56 0.291 -0.426 -0.921 0.0416 0.488 0.612 1.06 0.507 0.0467 -0.23 0.287 -0.0296 -0.445 -0.542 
1	0.527 0.759 1.11 0.72 0.729 1.54 0.939 0.251 -0.434 -0.587 0.0849 -0.125 -0.349 -0.31 -0.374 -0.29 0.0751 -0.0435 0.332 -0.394 
1	0.603 0.188 0.662 0.403 0.281 0.205 0.481 0.913 1.17 1.08 0.229 0.304 -0.269 -0.245 -0.315 -0.355 -0.43 -0.187 -0.667 -0.515 
1	0.978 1.12 0.581 0.594 0.446 0.658 -0.185 0.0866 1.15 0.7 1.58 1.27 1.26 1.04 1.15 1.49 1.15 1.74 1.69 1.98 
1	0.47 0.381 0.0547 0.303 0.533 0.217 0.678 0.641 0.988 -0.242 -0.329 -0.157 -0.704 0.119 0.615 0.961 1.37 1.74 1.7 1.65 
1	0.148 -0.229 -1.32 -2.22 -1.09 -0.658 -0.487 -0.231 0.0354 1.2 0.747 0.944 0.633 -0.064 0.808 1.43 0.663 1.13 0.0641 0.552 
1	-0.188 -1.41 -1.46 -1.6 -1.68 -2.06 -1.88 -1.36 -1 -0.869 -0.791 -0.651 -0.347 -0.324 0.0897 0.0581 -0.173 -0.0916 -0.158 -0.391 
1	-1.8 -1.9 -1.33 -1.19 -1.29 -1.66 -2.09 -1.7 -1.66 -1.95 -1.7 -1.14 -1.4 -1.15 -0.51 -0.492 -0.268 -0.459 0.0341 0.039 
1	-0.828 -0.188 -0.0794 -0.496 -0.103 -0.312 -1.3 -0.655 -0.667 -0.61 -0.73 -1.67 -1.09 -0.859 -1.09 -1.04 -0.86 -1.49 -1.43 -0.881 
1	0.885 0.706 0.36 0.266 -0.136 0.483 0.551 0.705 0.714 0.466 0.553 0.883 0.52 0.425 0.647 0.978 0.999 1.3 0.712 -0.0896 
1	1.01 1.09 0.694 1.07 1.42 1.29 0.236 -0.692 0.42 0.522 -0.22 0.0567 -0.107 0.46 0.234 -0.332 0.334 -1.03 -0.642 -0.511 
1	-0.724 -0.948 -0.385 0.591 0.828 0.889 0.787 0.539 -0.262 -0.579 -0.626 -0.48 -0.724 -0.467 -0.00277 1.35 0.751 0.66 0.0416 -0.545 
1	-1.16 -0.96 -1.45 -1.11 -1.44 -0.969 -0.899 -0.558 -0.324 -0.575 -0.0298 -0.198 -0.711 -0.198 -0.451 -0.466 0.00672 -0.562 -1.07 -0.506 
1	0.203 0.126 -0.063 -0.078 -0.0398 0.0445 0.051 -0.223 -0.0588 -0.335 -0.459 0.0421 -0.327 -0.0515 -0.146 0.134 -0.0672 -0.606 -0.868 -0.685 
1	0.209 0.387 0.0584 0.505 0.188 0.111 0.12 -0.369 -0.799 -1.2 -0.96 0.377 0.181 0.53 0.495 0.0554 -0.248 -0.297 -0.4 -0.49 
1	0.526 0.332 -0.107 -0.843 -0.639 -0.631 -0.857 -0.167 -0.00667 -0.418 -0.644 -0.42 -0.95 -0.286 -0.108 0.18 0.287 0.288 1.01 0.627 
1	1.05 0.18 -0.244 -0.12 0.0729 -0.156 -0.21 0.176 0.249 0.174 -0.145 0.365 1.29 1.26 0.497 1.54 1.28 1.91 1.87 1.6 
1	0.447 1.12 0.707 1.12 0.419 0.735 0.556 0.277 -0.0883 0.39 0.232 0.0184 1.07 1.02 0.926 1.31 1.12 1.83 1.76 1.86 
1	1.06 0.986 0.477 0.332 0.917 1.61 1.79 1.15 1.01 0.117 0.796 -0.0924 -0.443 -0.229 -0.551 -0.553 -0.989 -0.53 -0.281 0.84 
1	-0.105 0.587 0.525 0.653 1.47 1 0.678 1.39 0.693 0.923 0.796 0.87 0.784 0.828 1.15 0.884 0.509 0.422 0.743 0.042 
1	0.893 1.52 1.56 0.931 0.06 -0.347 -0.814 -0.445 -0.765 0.0387 0.382 0.164 -0.121 -0.306 0.0578 -0.596 -1.02 -1.17 -1.66 -1.31 
1	-0.103 -0.647 -0.313 -0.491 -0.627 -0.33 -0.856 -0.859 -0.664 -0.863 -0.997 -0.785 -1.19 -1.5 -2.32 -2.13 -2.03 -1.69 -1.79 -1.58 
1	-0.156 -0.214 -0.718 -0.422 -0.505 -1.25 -1.72 -2.12 -1.67 -1.28 -1.18 -1.09 -1.8 -1.78 -2.04 -1.73 -1.19 -0.991 -0.96 0.118 
1	-1.91 -1.72 -1.7 -1.98 -1.37 -0.304 0.168 0.55 0.0296 -0.0631 -0.65 -1.17 -0.539 -0.887 0.167 0.142 0.479 -0.3 -0.546 -0.165 
1	-0.872 -0.512 -0.439 -0.911 -0.134 -0.574 -0.824 -0.0138 -0.864 -1.92 -1.6 -1.37 -1.1 -1.66 -1.02 -0.511 -0.536 -0.494 -0.253 -0.645 
1	1.05 1.02 0.445 0.0434 -0.373 -0.703 -0.836 -0.978 -1.15 -0.889 -0.214 -0.0415 -0.0956 0.443 0.416 0.229 -0.28 -0.166 -0.283 0.0769 
1	0.345 0.511 0.512 -0.408 -0.0381 -0.286 -0.552 -0.395 -0.783 -1.13 -1.29 -1.35 -1.13 -0.733 -1.35 -1.67 -1.53 -2.19 -1.86 -2.13 
1	0.256 0.796 0.34 0.315 -0.235 -0.756 -0.898 -0.509 -0.231 -0.518 0.0275 0.252 -0.401 -0.991 -1.23 -1.19 -0.973 -0.823 -0.692 -0.253 
1	0.823 0.685 0.408 0.0566 0.0207 0.0572 -0.299 -1.3 -0.834 -1.31 -1.24 -0.868 -1.37 -1.1 -1.02 -0.773 -0.815 -1 -0.704 -1.41 
1	-0.54 -0.301 -0.511 -0.413 -0.187 -0.656 -0.183 0.0431 -0.079 -0.0442 0.5 -0.44 -0.55 -0.598 0.132 -1.07 -1.15 -1.64 -1.72 -1.73 
1	-1.38 -0.943 -1.14 -1.24 -0.944 -0.172 -0.343 -0.234 -0.821 -0.477 -0.61 -0.708 -0.261 -0.109 -0.345 0.0298 0.0342 -0.0501 -0.402 -0.347 
1	1.06 0.643 0.567 1.1 1.21 0.969 1.26 0.982 0.758 0.21 0.591 -0.176 -0.548 0.123 0.31 -0.00506 0.837 0.837 -0.116 0.365 
1	0.411 0.381 0.345 0.186 0.161 0.244 -0.00321 0.838 0.745 0.571 0.0931 0.349 0.219 -0.283 -0.808 -0.963 -0.634 -0.123 0.848 0.202 
1	-1.38 -1.76 -1.69 -1.84 -1.61 -1.92 -1.85 -1.45 -1.31 -1.41 -1.59 -1.22 -1.27 -1.53 -0.993 -0.866 -0.648 -0.569 -0.44 -0.235 
1	-1.54 -2.3 -2.21 -1.84 -1.27 -1.31 -0.894 -0.0664 -0.15 0.176 0.0704 -0.164 -0.834 -1.09 -1.43 -1.36 -0.973 0.241 -0.099 -0.0312 
1	-0.0656 0.118 -0.577 -0.712 -0.329 -0.477 0.286 1.05 0.57 0.731 1.05 0.476 0.544 1.16 1.01 0.54 1.23 1.42 0.788 1.27 
1	-1.01 -0.593 -0.259 -0.396 0.0221 -0.51 -0.0331 -0.0246 1.28 1.03 0.958 1.47 1.71 2.03 1.85 1.52 1.32 1.32 0.565 -0.0801 
1	0.66 0.925 0.896 0.286 -0.257 -0.289 0.347 -0.279 -0.207 -0.0706 -0.261 -0.738 -0.541 -0.81 -0.775 -0.113 0.251 0.976 1.06 0.874 
1	0.627 1.01 1.05 0.156 -0.567 -0.409 -0.402 0.099 0.293 -0.00743 0.0553 -0.115 -0.365 -0.405 -0.757 -0.429 -0.38 -0.888 -0.774 -0.951 
1	-1.09 -1.03 -1.27 -1.32 -0.937 -0.945 -1.15 -0.988 -0.87 -0.623 -1.25 -0.688 -0.728 -0.659 -1.27 -1.21 0.272 -0.28 -0.432 -0.743 
1	-0.197 -0.158 -0.168 0.218 0.34 0.509 0.572 0.526 1.07 0.556 0.458 0.197 0.633 0.639 0.789 0.871 0.77 1.25 1.01 0.853 
1	-0.375 -1.66 -1.52 -1.34 0.597 0.149 0.929 2.49 1.75 1.29 -0.198 -1.14 -0.354 -0.802 -1.74 0.0585 -0.122 -0.999 -1.01 -0.793 
1	0.0863 -0.812 -1.31 0.14 0.317 -0.916 -1.64 -0.713 0.0232 -1.03 -0.208 0.49 1.42 1.14 0.204 0.966 -1.31 -0.708 -0.313 1.45 
1	0.0756 0.291 0.601 1.11 1.25 -0.1 -0.00239 1.02 0.554 -1.01 -2.23 -2.13 -2.73 0.56 -0.392 1.17 -0.144 0.268 1.1 0.855 
1	-0.321 -1.08 -2.73 -1.74 0.0241 2.26 1.43 0.045 -0.121 0.714 0.946 0.501 1.68 -0.439 0.792 0.446 -0.154 -0.854 -0.267 -0.5 
1	-0.226 1.08 -0.987 -0.588 0.747 0.586 -0.695 -0.917 -1.47 -0.162 -0.377 -0.378 0.563 -0.246 0.693 0.053 0.597 -0.472 -0.313 0.146 
1	0.371 0.504 -0.467 0.127 0.385 0.332 0.476 -0.177 0.0893 0.0031 -0.547 -0.978 -0.809 -1.03 -1.31 -0.145 -1.53 -1.25 -0.385 -0.829 
1	1.99 0.637 0.109 1.21 -0.338 0.3 0.698 0.935 0.344 -0.505 -0.324 -0.649 -0.297 0.293 -0.469 2.32 0.554 -0.146 0.761 1.11 
1	-0.416 -2.06 -2.6 -1.23 -0.0491 0.49 -0.0407 0.184 -1.77 -0.0561 0.0287 -0.681 -0.258 1.31 0.62 0.31 -0.751 -0.15 -0.457 0.475 
1	1.39 1.29 0.327 -0.931 -1.07 0.884 0.508 -0.314 -0.735 -0.438 1.64 0.388 1.24 1.07 1.67 1.33 1.42 1.5 1.94 1.75 
1	-0.485 -0.436 -0.794 -1.81 -0.679 -0.851 -0.051 0.925 -0.0941 1.38 -0.639 -1.16 0.459 0.0399 -1.06 -0.449 0.741 -0.568 0.365 -0.308 
1	0.853 2.08 2.02 0.88 1.84 0.45 -0.736 -1.6 -1.05 0.636 1.21 0.321 0.854 1.28 2.28 2.2 2.23 -0.276 -1.44 -1.03 
1	0.88 0.467 0.0714 0.893 -0.461 0.094 0.89 1.54 0.781 2 0.663 1.62 2.09 1.79 0.0821 0.936 0.778 0.924 0.915 1.06 
1	-1.13 -0.145 0.206 0.616 0.281 -0.33 0.711 1.06 1.25 2.85 1.39 1.22 0.931 0.193 -0.338 -0.606 -0.0893 -0.573 -0.763 -0.555 
1	-0.876 -1.25 -0.304 -0.686 0.773 1.96 1.37 0.513 0.00344 -1.24 -0.537 -0.969 -1.46 0.363 0.777 1.12 0.215 0.952 0.494 -0.111 
2	-0.784 0.184 1.39 1.59 0.333 -0.821 -1.16 0.0679 2.35 0.656 0.96 -0.508 0.156 0.472 -1.07 -0.366 -0.0706 0.302 -0.773 -1.64 
1	-0.586 1.88 2.33 2.21 1.95 1.97 1.73 0.889 0.091 1.47 1.03 0.335 -1.45 -0.274 -1.65 -0.391 -1.07 -1.73 -0.406 0.737 
2	-0.221 -1.32 -0.933 0.763 -0.0815 -1.52 -2.55 -1.81 -1.5 -0.178 0.792 0.985 0.314 -0.921 0.397 0.295 0.0554 1.22 2.89 1.72 
1	-2.3 -1.1 -0.181 -0.26 -1.74 -0.834 -0.594 0.498 0.907 -0.916 0.00365 -0.866 -0.277 -0.303 0.828 -0.813 -1.1 -0.577 0.791 0.209 
1	0.8 -0.403 -0.869 -1.95 0.217 0.0835 0.583 -0.344 -0.97 -0.438 0.6 -1.45 -0.372 -0.108 0.974 1.87 2.41 0.0307 0.209 1.12 
1	-0.234 0.372 0.342 -0.291 0.15 1.12 -0.488 1.1 -0.841 -0.759 -0.684 -0.577 -0.332 -0.525 -2.5 -1.36 1.32 0.883 1.51 1.23 
1	-1.64 -1.03 0.00779 -0.348 -0.0889 -0.423 1.36 0.105 -0.605 -0.075 -0.544 -1.71 -0.153 -0.782 0.0513 -0.911 -0.697 0.171 0.352 -0.162 
1	0.867 0.766 0.0788 1.1 -1.12 0.78 1.25 1.76 2.6 0.55 0.557 0.728 0.612 0.906 -0.654 -2.97 -1.84 0.264 0.622 -1.07 
1	-0.57 -0.69 0.696 -0.691 0.088 -1.23 -0.113 0.231 0.0691 0.28 0.9 -0.572 -0.625 1.15 0.558 -0.53 -0.193 0.528 -0.342 0.738 
1	-1.49 -1.22 0.102 0.823 0.63 -0.198 0.94 -0.274 0.397 -0.93 -0.729 0.529 -0.0187 0.843 -1.18 -2.14 -0.398 -0.61 -0.58 0.789 
1	1.4 -0.368 0.469 0.026 1.44 -0.322 1.7 0.871 1.64 1.47 0.858 1.94 1.73 0.62 -0.672 0.0571 0.874 0.113 0.128 0.203 
1	1.48 2.63 0.917 -0.69 0.0214 -0.0125 1.19 2.29 1.51 1.8 2.21 -0.537 -0.615 0.761 1.41 0.879 -0.333 -2.17 -0.675 0.648 
1	0.116 0.418 -0.313 0.433 0.789 0.991 -0.34 0.431 0.595 0.427 0.867 0.972 2.23 0.484 -0.115 0.0769 -0.612 -0.44 0.159 0.27 
2	-1.4 -1.67 -0.411 1.1 -1.11 -1.62 0.689 0.645 0.192 -0.586 -0.99 -2.02 -2.25 -0.479 0.714 -0.723 -1.58 -1.25 -1.12 -0.299 
1	0.0142 -0.271 -1.14 0.465 0.369 1.9 0.941 -0.624 -0.12 -2.42 -1.35 -0.749 -1.47 -1.03 -1.23 -0.421 -0.22 0.796 1.42 0.82 
1	-0.0605 -0.0271 -0.535 0.716 1.47 1.36 0.154 0.753 -0.269 -0.0767 0.571 1.72 1.39 0.714 -1.44 0.471 -0.611 -1 0.743 -0.0511 
1	-1.5 -0.652 0.0312 -0.754 -0.714 0.0122 -0.32 -0.356 0.583 -0.416 -1.37 0.472 -0.323 -1.48 -2.64 -2.04 -1.23 -1.35 0.413 0.109 
1	1.17 1.24 0.544 0.612 -0.65 -1.25 -0.184 -0.412 -0.358 0.349 0.254 -0.47 -0.111 -0.188 0.938 1.11 0.406 0.0514 0.747 0.944 
1	-0.396 -1.03 -0.205 -1.39 -1.3 -0.667 -1.52 -0.922 0.534 -0.132 0.686 1.12 1.46 1.33 1.52 -0.153 1.81 0.0851 0.796 -1.14 
1	0.738 0.836 -0.333 -0.495 -0.963 -0.772 -0.267 -0.534 0.176 -1.47 -2.08 -2.13 -1.2 -1.71 -1.21 -0.596 0.769 -0.23 0.263 -0.227 
1	0.202 -1.06 -1.2 -0.0113 -0.258 -0.994 0.378 1.35 0.361 0.673 -1 -2.62 -0.809 0.0495 0.302 0.431 -0.585 -0.3 -0.942 0.933 
1	0.839 0.765 1.47 0.0284 2.83 3.03 1.7 0.347 -0.157 0.128 0.71 1.26 0.436 0.216 -0.446 -1.86 -0.578 0.0645 0.515 0.639 
1	-0.448 0.356 0.686 0.333 2.06 0.084 -0.0473 0.0721 1.19 0.295 0.392 0.354 0.851 -0.51 -1.38 1.08 1.44 1.87 0.125 1.53 
1	-1.15 -0.851 -0.68 -1.05 -1.34 -1.71 -1.03 -1.18 -0.187 -0.434 -2.71 -0.143 -1.39 -0.146 0.752 1 0.193 -0.23 0.947 -1 
1	0.755 1.48 0.53 0.392 0.0181 -1.25 -0.743 1.39 -0.913 -0.278 -0.857 -0.643 -0.326 -0.693 -1.9 -1.26 -0.849 -0.149 1.43 -0.503 
1	-1.69 -1.86 0.0727 -0.123 -1.23 -0.199 0.58 1.29 -1.13 0.83 -0.0725 0.58 -0.0946 -0.672 -0.969 1.23 0.208 -2.07 -2.49 -1.25 
1	-1.07 -0.347 0.214 -0.005 0.722 0.704 1.92 1.7 1.82 3.03 0.888 -0.432 -1.37 -1.39 -0.911 0.231 1.12 -0.816 -0.135 -0.0171 
1	-0.155 -1.45 0.186 -0.0606 -0.943 -0.46 -0.185 1.24 0.67 1.61 2.94 1.37 -1.31 0.0998 0.212 0.349 0.563 0.0861 -0.967 0.704 
1	-0.752 -0.725 0.861 0.108 1.31 1.16 -0.315 -1.53 0.377 -1.57 -0.819 -0.114 -0.594 0.572 -1.12 -0.565 0.234 0.876 1.22 1.78 
1	-0.17 0.463 0.375 -0.783 0.371 0.438 0.251 0.541 0.87 -0.0265 -0.221 2.22 1.48 2.11 2.74 1.72 1.91 1.93 0.651 -0.234 
1	0.774 1.51 -0.361 0.804 1.63 1.45 1.06 1.5 -0.0172 -0.247 0.565 -0.347 -0.0777 -0.173 -0.132 -1.86 -1.47 -0.273 -1.9 -0.414 
1	-1.46 -1.71 -0.22 -0.418 -0.474 0.556 1.1 0.183 -0.887 -0.369 -0.2 0.836 1.42 0.768 0.047 -0.715 -0.255 -1.07 -1.34 0.13 
1	-0.254 0.121 -0.296 -0.407 0.47 -0.888 -0.129 0.12 -0.977 0.942 -0.781 -1.23 -0.813 0.486 -1.26 0.183 -2.07 -0.287 0.332 0.89 
2	0.148 -0.0227 -1.43 -0.556 -0.37 1.72 2.12 0.963 -0.487 -0.638 -0.225 -0.489 0.836 -0.0277 -1.53 -2.01 0.149 -1.22 -0.743 -0.318 
